3161	4141
3049	3359
3829	2823
4381	3215
2970	4114
2505	3819
4609	3843
2515	2657
4542	4355
2812	2866
2962	4014
3632	4833
4551	2599
2527	3757
3287	3297
3215	4720
2649	2780
2598	3991
2512	2856
3829	2906
2563	4440
3303	2538
2712	2524
4018	4492
3400	3794
2538	2875
3262	2529
3011	4193
2543	4521
2558	2582
3129	3445
2680	4410
2939	2740
3507	3296
2673	2583
3906	2663
4192	2659
3559	2510
2975	3751
4180	2695
2541	2880
2519	3085
3135	2822
2668	3184
2679	3229
2814	3196
2831	2743
2998	2662
4414	3994
2521	3165
3603	3785
3870	3193
3752	2724
4614	3929
2501	2538
2643	2512
3047	2677
3145	4228
2914	4535
4838	3329
4238	3820
4767	2499
2516	3137
4551	2510
2629	4062
3281	4316
4474	3909
2974	3438
3887	3845
2970	3653
4531	2750
4150	2836
3234	2500
3790	4693
3183	3495
2855	2792
4076	3937
2740	3001
2578	2638
4299	2539
3830	3769
2656	2538
2499	4067
2579	3008
4224	3360
4028	3298
4120	2509
2891	3932
3925	4404
2620	3127
4390	3803
4472	3118
2970	2622
3870	3444
3127	4204
2590	3137
2580	2831
2863	2550
2501	2558
3522	4390
3325	4387
2880	2892
3451	2858
3420	4844
2656	3438
2724	4532
3934	3991
3135	3002
4062	2541
3144	2839
2510	2815
3237	3225
2663	2700
4296	2961
3262	2676
3938	3751
4134	2507
3133	3808
3788	2866
2542	3129
3579	4668
2899	2505
2578	2656
2519	2898
3223	3137
4585	4242
2808	4084
3980	2505
3804	3225
3023	3765
4388	3789
3439	3362
2977	2827
2504	3047
2521	2668
3232	4325
4136	3224
2823	3212
3749	3174
3751	3730
2812	3134
3447	2825
3305	2499
3180	4768
2741	4063
2558	2520
3403	4729
4375	2857
2765	2521
3752	2616
3462	3173
3603	3637
4141	2569
2822	3202
3204	2580
2558	3069
3214	2880
3835	2917
4473	3928
2585	2742
3945	2722
2800	4340
3464	3476
2705	2656
2940	3067
2739	3139
3818	3295
2762	2540
3907	2951
3752	2815
3818	3184
3137	2736
2597	3281
2898	3779
4101	4203
3270	2598
4633	4081
2521	2510
3525	3361
2901	3928
2600	4222
2582	3127
2540	3212
2587	2790
4091	2676
3936	2501
4969	2659
2554	4383
2511	4838
3428	3931
2602	2587
4394	2763
3560	3290
3388	2501
2902	4146
3096	2499
2561	2676
4122	4399
2779	2613
3700	4775
4062	3486
3165	2847
2697	4121
2862	2960
4299	3770
2812	2519
4299	3769
3918	4770
3908	2969
2607	4697
2929	3486
4816	3222
4381	2514
3402	4136
4380	3757
2817	3521
4083	2741
3459	2890
4251	4374
3798	3126
3945	3378
3124	3779
2686	2844
3236	2812
4970	4532
3007	3147
3847	2541
2544	2884
2794	4222
3163	3173
2586	2519
3309	2837
2944	3760
3129	3755
3752	3749
2499	4084
2714	4966
3776	4162
2656	2817
3403	2600
2636	2557
2687	2686
3848	3180
2660	2530
2858	4072
2544	3755
2983	3304
3657	3773
2500	2519
3144	2930
3359	3579
4179	4853
2582	3434
4565	2862
2579	3959
4728	2842
2577	3310
3594	3290
3185	2969
2690	2680
4494	3088
2901	2897
4726	2670
4083	2852
2647	3440
2616	3163
2505	4746
3296	2665
3225	3593
2676	4379
3749	2851
3168	3906
2960	3783
4445	3254
4222	2921
2624	3771
2510	2831
2558	2680
3451	2502
4747	4466
3066	2521
2532	3907
2833	2545
2978	3848
3711	2828
3091	3224
2580	3575
3362	2695
